mean_x_l,mean_y_l,std_x_l,std_y_l,maxdev_x_l,maxdev_y_l,mean_x_r,mean_y_r,std_x_r,std_y_r,maxdev_x_r,maxdev_y_r
311.5833333333333,233.7,40.66132137001399,33.066750671936305,76.58333333333331,82.69999999999999,384.68333333333334,222.6,37.707864637971156,34.435059653401694,77.68333333333334,84.6
311.6166666666667,233.5,40.69770332040317,32.95527271924782,76.61666666666667,82.5,384.81666666666666,222.48333333333332,37.84639642320286,34.36397904136765,77.81666666666666,84.48333333333332
311.6666666666667,233.35,40.75032378876134,32.872899172418606,76.66666666666669,82.35,384.93333333333334,222.41666666666666,37.96527653293496,34.32603077678642,77.93333333333334,84.41666666666666
311.73333333333335,233.18333333333334,40.81783379303164,32.78795086952251,76.73333333333335,82.18333333333334,385.1,222.31666666666666,38.12728681666189,34.27170439622492,78.10000000000002,84.31666666666666
311.8,233.0,40.88349300145476,32.7016819139322,76.80000000000001,82.0,385.28333333333336,222.21666666666667,38.29668900686961,34.21992191042457,78.28333333333336,84.21666666666667
311.93333333333334,232.83333333333334,41.007668659518906,32.62471796387246,76.93333333333334,81.83333333333334,385.5,222.11666666666667,38.48917596762325,34.173621243422375,78.5,84.11666666666667
312.15,232.73333333333332,41.20510688413917,32.578043048791145,77.14999999999998,81.73333333333332,385.8,222.1,38.74050421286056,34.165626000411585,78.80000000000001,84.1
312.48333333333335,232.7,41.500799858423086,32.55830667177477,77.48333333333335,81.69999999999999,386.0833333333333,222.2,38.94153381102953,34.223676015296775,79.08333333333331,84.19999999999999
312.85,232.66666666666666,41.78549389441269,32.5364752581195,77.85000000000002,81.66666666666666,386.53333333333336,222.3,39.25449726535237,34.28425294504753,79.53333333333336,84.30000000000001
313.35,232.53333333333333,42.12988844039347,32.45276909945009,78.35000000000002,81.53333333333333,387.1333333333333,222.36666666666667,39.59186223904549,34.32441631776942,80.13333333333333,84.36666666666667
314.01666666666665,232.36666666666667,42.481561359671744,32.34190608002084,79.01666666666665,81.36666666666667,387.8666666666667,222.36666666666667,39.9146867984984,34.32441631776942,80.86666666666667,84.36666666666667
314.9166666666667,232.06666666666666,42.767312933542556,32.120536871118595,79.91666666666669,81.06666666666666,388.9166666666667,222.3,40.10124339995236,34.28230836257481,81.91666666666669,84.30000000000001
316.1,231.71666666666667,42.877616538235884,31.851264583302743,81.10000000000002,80.71666666666667,390.26666666666665,222.2,39.99702766734326,34.22172799065918,83.26666666666665,84.19999999999999
317.48333333333335,231.43333333333334,42.7389329404571,31.646677901830742,82.48333333333335,80.43333333333334,391.78333333333336,222.16666666666666,39.59591379030023,34.203394893229856,84.78333333333336,84.16666666666666
319.06666666666666,231.28333333333333,42.30045967704003,31.55581914991627,84.06666666666666,80.28333333333333,393.46666666666664,222.3,38.86106306088682,34.257018745555385,86.46666666666664,84.30000000000001
320.8,231.4,41.51738591642462,31.597046275456393,85.80000000000001,80.4,395.3,222.76666666666668,37.69319125076393,34.31781202556803,88.30000000000001,84.76666666666668
322.7,231.83333333333334,40.32174764730979,31.616012117631513,87.69999999999999,80.83333333333334,397.21666666666664,223.48333333333332,36.20133131376371,34.242026646927435,90.21666666666664,85.48333333333332
324.6666666666667,232.53333333333333,38.84699330564579,31.501040547187575,89.66666666666669,81.53333333333333,399.18333333333334,224.43333333333334,34.407601711766496,33.92264075150335,89.18333333333334,86.43333333333334
326.5833333333333,233.3,37.1767363040682,31.258758772542453,86.58333333333331,82.30000000000001,401.05,225.43333333333334,32.50406384848926,33.44964706673135,84.05000000000001,87.43333333333334
328.45,234.11666666666667,35.559070572780726,30.964545137230033,82.44999999999999,83.11666666666667,402.81666666666666,226.43333333333334,30.719424726963165,32.90915104073975,77.81666666666666,88.43333333333334
330.25,235.06666666666666,34.040967965085834,30.466849014771586,77.25,84.06666666666666,404.46666666666664,227.58333333333334,29.11212042355477,32.14876444835098,69.46666666666664,89.58333333333334
331.95,236.26666666666668,32.659569807332126,29.51997440528852,73.94999999999999,85.26666666666668,405.95,228.9,27.77134314360759,30.991773101905608,64.94999999999999,90.9
333.56666666666666,237.65,31.332819144717185,28.105648898397636,71.56666666666666,86.65,407.35,230.41666666666666,26.552353944612893,29.32421733349797,58.35000000000002,92.41666666666666
335.1166666666667,239.23333333333332,30.027260762328762,25.941194181370207,70.11666666666667,88.23333333333332,408.6333333333333,232.08333333333334,25.5427528317177,26.939618697293323,55.633333333333326,94.08333333333334
336.6333333333333,240.86666666666667,28.716990712042854,23.283375089440007,68.63333333333333,82.86666666666667,409.8333333333333,233.83333333333334,24.573811715365252,24.023715135026254,53.833333333333314,88.83333333333334
338.0833333333333,242.4,27.38021893427606,20.656879402917244,67.08333333333331,73.4,411.0,235.46666666666667,23.634015034832036,21.07958464697274,52.0,77.46666666666667
339.5,243.76666666666668,26.038753170354887,18.33790852002727,66.5,65.76666666666668,412.1166666666667,236.88333333333333,22.715700639767974,18.527539562020156,52.116666666666674,67.88333333333333
340.8833333333333,244.93333333333334,24.63607900800955,16.221248068163213,65.88333333333333,57.93333333333334,413.21666666666664,238.1,21.74250190039979,16.291817987362045,52.21666666666664,58.099999999999994
342.23333333333335,245.96666666666667,23.164172527610145,14.366589326938001,66.23333333333335,51.96666666666667,414.3,239.13333333333333,20.708532862888504,14.434295579933535,51.30000000000001,53.133333333333326
343.56666666666666,246.9,21.56027726063734,12.680299681001232,64.56666666666666,48.900000000000006,415.35,240.08333333333334,19.650975378676083,12.674504154228504,52.35000000000002,49.08333333333334
344.85,247.78333333333333,19.907138585609594,10.97435141085289,63.85000000000002,43.78333333333333,416.4,240.96666666666667,18.47358474507136,10.952878870669368,52.39999999999998,43.96666666666667
346.06666666666666,248.58333333333334,18.11800822999654,9.388453310080184,59.06666666666666,38.58333333333334,417.4,241.78333333333333,17.18933778053516,9.354306791823511,50.39999999999998,38.78333333333333
347.15,249.28333333333333,16.417292712259226,7.939545886818016,54.14999999999998,31.28333333333333,418.31666666666666,242.48333333333332,15.894959019205508,7.881395110568236,47.31666666666666,33.48333333333332
348.1,249.86666666666667,14.828688411319465,6.827558535490965,50.10000000000002,21.866666666666674,419.1333333333333,243.08333333333334,14.653175613345914,6.570874286492541,45.133333333333326,24.083333333333343
348.93333333333334,250.28333333333333,13.317740882830766,6.215817636392566,44.93333333333334,20.71666666666667,419.8666666666667,243.53333333333333,13.425680202093629,5.78350143847902,42.866666666666674,17.46666666666667
349.6166666666667,250.51666666666668,11.97927608645679,6.00969124738442,43.616666666666674,20.48333333333332,420.5,243.75,12.231789185015685,5.548648484090518,39.5,17.25
350.21666666666664,250.53333333333333,10.60203072791037,6.01516601784375,39.21666666666664,20.46666666666667,421.03333333333336,243.75,11.14744614499463,5.548648484090518,40.03333333333336,17.25
350.6666666666667,250.4,9.43692511126138,5.822943127548702,36.666666666666686,20.599999999999994,421.48333333333335,243.61666666666667,10.009148592940136,5.394724789602854,35.48333333333335,17.383333333333326
351.0,250.16666666666666,8.436033823229176,5.332812474566204,34.0,20.833333333333343,421.8,243.4,9.144761706390536,4.97728172131469,35.80000000000001,17.599999999999994
351.25,249.93333333333334,7.606192652481704,4.68282915435625,27.25,18.066666666666663,422.05,243.15,8.331516468606821,4.434053826165549,31.05000000000001,17.849999999999994
351.3666666666667,249.73333333333332,7.2317970718825375,4.130644286575909,21.366666666666674,14.26666666666668,422.25,242.91666666666666,7.704165539931412,3.8135358337841203,25.25,13.083333333333343
351.4,249.56666666666666,7.137226352022195,3.734374854718734,20.399999999999977,9.433333333333337,422.35,242.7,7.40905976940844,3.4122328955294585,21.350000000000023,9.300000000000011
351.3833333333333,249.4,7.181206181570212,3.5270384177096803,20.383333333333326,7.599999999999994,422.35,242.46666666666667,7.409059769408443,3.2427697352040816,21.350000000000023,7.533333333333331
351.25,249.25,7.478023357367462,3.476708213238494,20.25,7.75,422.21666666666664,242.25,7.713822369976868,3.233290377721535,21.21666666666664,7.75
351.0,249.11666666666667,7.95193896690193,3.406325814650671,22.0,7.883333333333326,421.98333333333335,242.01666666666668,8.157801310538412,3.170129685394942,21.98333333333335,7.01666666666668
350.7,249.03333333333333,8.42278655394599,3.3214789209360083,21.69999999999999,7.966666666666669,421.71666666666664,241.85,8.59862715140556,3.059547896884983,21.71666666666664,6.849999999999994
350.3666666666667,249.03333333333333,8.829810618328999,3.3214789209360083,21.366666666666674,7.966666666666669,421.4,241.75,8.996666049153987,2.9531057098135403,21.399999999999977,6.75
350.03333333333336,249.08333333333334,9.170544634256403,3.372890287111173,21.03333333333336,7.916666666666657,421.03333333333336,241.71666666666667,9.364768490939264,2.9274087897357663,21.03333333333336,6.716666666666669
349.7,249.11666666666667,9.48736001214247,3.3916154787292085,20.69999999999999,7.883333333333326,420.65,241.68333333333334,9.660615922393355,2.912568549503264,20.649999999999977,6.683333333333337
349.3666666666667,249.13333333333333,9.748447169791822,3.393457758033176,20.366666666666674,7.866666666666674,420.26666666666665,241.66666666666666,9.894218289261438,2.913569784454955,20.26666666666665,6.666666666666657
349.03333333333336,249.15,9.958190375542916,3.390304804389519,20.03333333333336,7.849999999999994,419.9,241.63333333333333,10.080839912097272,2.93238621073161,19.899999999999977,6.633333333333326
348.71666666666664,249.11666666666667,10.127671115425413,3.3916154787292085,19.71666666666664,7.883333333333326,419.55,241.58333333333334,10.22647707342726,2.95122385159483,19.55000000000001,6.583333333333343
348.4166666666667,249.06666666666666,10.26205253456745,3.370789554721893,19.416666666666686,7.933333333333337,419.25,241.5,10.325736454768412,2.9524001535473925,19.25,6.5
348.1166666666667,249.03333333333333,10.357109742694734,3.3414900202687363,19.116666666666674,7.966666666666669,418.95,241.4,10.415413257923726,2.8994252303976853,18.94999999999999,6.400000000000006
347.8,249.08333333333334,10.432002044989575,3.362993045223588,18.80000000000001,7.916666666666657,418.6166666666667,241.38333333333333,10.472331269694548,2.8930472208766704,18.616666666666674,6.383333333333326
347.46666666666664,249.16666666666666,10.484061977857413,3.3722725604882866,18.46666666666664,7.833333333333343,418.28333333333336,241.41666666666666,10.486644945940633,2.888434793370893,18.28333333333336,6.416666666666657
347.15,249.23333333333332,10.508448981652808,3.3683164274687054,18.149999999999977,7.76666666666668,417.96666666666664,241.43333333333334,10.475314898475473,2.888867521288499,17.96666666666664,6.433333333333337
346.8,249.33333333333334,10.490948479522716,3.299831645537223,17.80000000000001,7.666666666666657,417.6166666666667,241.45,10.418079904132474,2.8776437120208835,17.616666666666674,6.449999999999989
346.48333333333335,249.4,10.434704382758314,3.2310988842807036,17.48333333333335,7.599999999999994,417.28333333333336,241.45,10.336168965767197,2.8776437120208835,17.28333333333336,6.449999999999989
346.18333333333334,249.46666666666667,10.38667682926332,3.18049611783375,17.183333333333337,7.533333333333331,416.96666666666664,241.45,10.263148747934146,2.8776437120208835,16.96666666666664,6.449999999999989
345.9,249.55,10.319399207318225,3.1274323866925298,16.899999999999977,7.449999999999989,416.6666666666667,241.5,10.16967168704193,2.8431203515386634,16.666666666666686,6.5
345.6,249.63333333333333,10.253779790886872,3.0982073669928676,16.600000000000023,7.366666666666674,416.3833333333333,241.55,10.086445800622181,2.842680659752926,16.383333333333326,6.550000000000011
345.31666666666666,249.7,10.197208223604909,3.0838287890218576,16.316666666666663,7.300000000000011,416.1333333333333,241.6,10.005776109605668,2.8413611761501456,16.133333333333326,6.599999999999994
345.06666666666666,249.8,10.140458021652124,3.0265491900843102,16.066666666666663,7.199999999999989,415.9,241.66666666666666,9.91245008394326,2.8027764012770557,15.899999999999977,6.666666666666657
344.8333333333333,249.91666666666666,10.093177013320544,2.8941991792011996,15.833333333333314,7.083333333333343,415.6666666666667,241.73333333333332,9.836440187158948,2.73780122645081,15.666666666666686,6.73333333333332
344.6,250.03333333333333,10.040252320866577,2.7505554994501673,15.600000000000023,6.966666666666669,415.43333333333334,241.83333333333334,9.75425832934291,2.5959369963250043,15.433333333333337,5.833333333333343
344.35,250.11666666666667,9.939525474924178,2.671402045535058,15.350000000000023,6.883333333333326,415.2,241.91666666666666,9.641576634555161,2.5514157290065893,15.199999999999989,5.916666666666657
344.05,250.11666666666667,9.762897452430128,2.671402045535058,15.050000000000011,6.883333333333326,415.05,241.86666666666667,9.604556210465947,2.5197001585285683,15.050000000000011,5.866666666666674
343.8,250.08333333333334,9.645033264155531,2.647588000845719,14.800000000000011,6.916666666666657,414.8333333333333,241.8,9.47833787585613,2.4617067250182356,14.833333333333314,5.800000000000011
343.53333333333336,250.11666666666667,9.496432078534662,2.6463286937860837,14.53333333333336,6.883333333333326,414.6,241.75,9.347370396712295,2.426417111710186,14.600000000000023,5.75
343.28333333333336,250.13333333333333,9.361430921012497,2.642389491014189,14.28333333333336,6.866666666666674,414.3833333333333,241.73333333333332,9.207047421525653,2.4212026396446507,14.383333333333326,5.73333333333332
343.06666666666666,250.18333333333334,9.237363741289444,2.61082149694093,14.066666666666663,6.816666666666663,414.1666666666667,241.71666666666667,9.059372065558529,2.4227509616595397,14.166666666666686,5.716666666666669
342.85,250.25,9.106453755441795,2.553592241007427,13.850000000000023,6.75,413.96666666666664,241.75,8.904992357598566,2.412640324070982,13.96666666666664,5.75
342.65,250.31666666666666,8.990411558988834,2.493268715740219,13.649999999999977,6.683333333333337,413.76666666666665,241.78333333333333,8.766159681157735,2.4020246089959634,13.766666666666652,5.783333333333331
342.46666666666664,250.4,8.868420879101809,2.430363484474427,13.53333333333336,6.599999999999994,413.5833333333333,241.83333333333334,8.622241910057705,2.3955978145107926,13.583333333333314,5.833333333333343
342.3,250.48333333333332,8.76222954884581,2.3628490335938834,13.699999999999989,6.51666666666668,413.4166666666667,241.85,8.495668831168556,2.3932195887548615,13.416666666666686,5.849999999999994
342.15,250.63333333333333,8.65414159039859,2.3591429705627336,13.850000000000023,6.366666666666674,413.26666666666665,241.95,8.368326528577192,2.479415253643487,13.266666666666652,5.949999999999989
342.05,250.78333333333333,8.562369220412458,2.4704363087429604,13.949999999999989,6.216666666666669,413.0,242.08333333333334,8.244189873278433,2.6349678471578284,13.0,6.916666666666657
341.95,250.88333333333333,8.503773672121495,2.3950759672479895,14.050000000000011,6.116666666666674,412.9,242.18333333333334,8.17047530237175,2.629902828792136,13.100000000000023,6.816666666666663
341.8333333333333,250.98333333333332,8.412622790914982,2.3557848420902587,14.166666666666686,6.01666666666668,412.78333333333336,242.3,8.074840899705428,2.5967928938083116,13.21666666666664,6.699999999999989
341.68333333333334,251.08333333333334,8.273434729435062,2.31150504121353,14.316666666666663,5.916666666666657,412.6666666666667,242.38333333333333,7.961713941664126,2.6018689863677276,13.333333333333314,6.616666666666674
341.51666666666665,251.16666666666666,8.102451618011818,2.288861920013719,14.483333333333348,5.833333333333343,412.55,242.48333333333332,7.845221475522538,2.623557804881674,13.449999999999989,6.51666666666668
341.35,251.21666666666667,7.924277043785552,2.2737023160964194,14.649999999999977,5.783333333333331,412.43333333333334,242.5,7.710094393427068,2.6236107434856515,13.566666666666663,6.5
341.2,251.26666666666668,7.747687827130537,2.2573337271116025,14.800000000000011,5.73333333333332,412.3,242.53333333333333,7.541662062613693,2.6170381901854016,13.699999999999989,6.533333333333331
341.03333333333336,251.31666666666666,7.532079541681847,2.239729646383438,14.96666666666664,5.683333333333337,412.18333333333334,242.55,7.397052716378932,2.6231342575883017,13.816666666666663,6.550000000000011
340.8833333333333,251.35,7.33959959549717,2.234763223848708,15.116666666666674,5.650000000000006,412.06666666666666,242.56666666666666,7.231566604516311,2.629110538228134,13.933333333333337,6.566666666666663
340.7,251.38333333333333,7.092954250522132,2.2441900295850377,15.300000000000011,5.616666666666674,411.93333333333334,242.6,7.044777419400056,2.6470108928122444,14.066666666666663,6.599999999999994
340.53333333333336,251.45,6.84462481724812,2.201703885630399,15.46666666666664,5.550000000000011,411.81666666666666,242.65,6.86656553323583,2.6634876884766467,14.183333333333337,6.650000000000006
340.3666666666667,251.51666666666668,6.582721490555579,2.187019788560576,15.633333333333326,5.51666666666668,411.7,242.68333333333334,6.681566682547836,2.6676560664540094,14.300000000000011,6.683333333333337
340.2,251.55,6.30555310817378,2.178875856950092,15.800000000000011,5.550000000000011,411.56666666666666,242.71666666666667,6.471390027566634,2.6838508817658924,14.433333333333337,6.716666666666669
340.03333333333336,251.58333333333334,6.0110084197430815,2.1854951129867324,13.96666666666664,5.583333333333343,411.45,242.75,6.2701010092873855,2.7118566825454966,12.550000000000011,6.75
339.9166666666667,251.6,5.803136125310939,2.1924111536540467,12.083333333333314,5.599999999999994,411.3833333333333,242.76666666666668,6.15654574867722,2.7347557274624865,11.383333333333326,6.76666666666668
339.85,251.61666666666667,5.685727745856289,2.19917913979032,10.850000000000023,5.616666666666674,411.3666666666667,242.8,6.129074608418103,2.7736858750286317,11.366666666666674,6.800000000000011
339.85,251.61666666666667,5.685727745856289,2.19917913979032,10.850000000000023,5.616666666666674,411.4166666666667,242.8,6.210989364738029,2.7736858750286317,11.583333333333314,6.800000000000011
339.8833333333333,251.58333333333334,5.739023339287689,2.1931078911495034,10.883333333333326,5.583333333333343,411.5,242.76666666666668,6.331139971074193,2.7469174642780114,11.5,6.76666666666668
339.96666666666664,251.53333333333333,5.847981608118214,2.21710521977545,10.96666666666664,5.533333333333331,411.65,242.73333333333332,6.516197766591595,2.743882083634224,12.350000000000023,6.73333333333332
340.1,251.46666666666667,5.982474404458409,2.2320892057044257,11.100000000000023,5.533333333333331,411.81666666666666,242.68333333333334,6.6745578297159325,2.747675785499849,12.183333333333337,6.683333333333337
340.28333333333336,251.38333333333333,6.083013690232462,2.1915874510398985,11.28333333333336,5.616666666666674,412.06666666666666,242.61666666666667,6.806532809653451,2.7147232312378042,12.066666666666663,6.616666666666674
340.53333333333336,251.31666666666666,6.127714817849217,2.1408072205491893,11.53333333333336,5.683333333333337,412.35,242.56666666666666,6.860089892511125,2.660618140374317,12.350000000000023,6.566666666666663
340.81666666666666,251.21666666666667,6.119617816679588,2.0090766259376203,11.816666666666663,5.783333333333331,412.7,242.53333333333333,6.807593799084468,2.6297443897754675,12.699999999999989,6.533333333333331
341.1166666666667,251.11666666666667,6.072044319849958,1.915651905285046,12.116666666666674,5.883333333333326,413.01666666666665,242.51666666666668,6.790904865250934,2.604429986687211,13.016666666666652,6.51666666666668
341.4,251.08333333333334,6.036555309114633,1.8823006018050248,12.399999999999977,5.916666666666657,413.3333333333333,242.56666666666666,6.759355656339508,2.6417586734766085,13.333333333333314,6.566666666666663
341.7,251.11666666666667,6.009159675029444,1.8627190400654163,12.699999999999989,5.883333333333326,413.65,242.66666666666666,6.712736650080448,2.579836342785248,13.649999999999977,6.666666666666657
342.0,251.2,5.916079783099616,1.7397317800933174,13.0,5.800000000000011,414.01666666666665,242.78333333333333,6.611837028306794,2.429620455041394,14.016666666666652,6.783333333333331
342.35,251.3,5.7556493986343495,1.6663332999933307,13.350000000000023,5.699999999999989,414.3666666666667,242.95,6.413440747541228,2.29800638235261,14.366666666666674,6.050000000000011
342.76666666666665,251.4,5.678517020803545,1.762573875520304,12.766666666666652,5.599999999999994,414.73333333333335,243.13333333333333,6.207164319468986,2.4115462996914574,13.733333333333348,6.866666666666674
343.18333333333334,251.46666666666667,5.64355581368894,1.927577639306794,12.183333333333337,6.533333333333331,415.0833333333333,243.28333333333333,6.0119094766601,2.6082667723136677,14.083333333333314,7.716666666666669
343.51666666666665,251.55,5.503004230014323,2.1324868112136115,12.516666666666652,7.449999999999989,415.3333333333333,243.4,5.726158301067909,2.7459060435491964,13.333333333333314,7.599999999999994
343.81666666666666,251.58333333333334,5.299344823235751,2.1547750591547965,11.816666666666663,7.416666666666657,415.65,243.46666666666667,5.500984760325493,2.7596296047758924,12.649999999999977,7.533333333333331
344.0833333333333,251.58333333333334,5.096703727792002,2.154775059154796,11.083333333333314,7.416666666666657,415.95,243.51666666666668,5.289691232324753,2.7416033427337516,11.949999999999989,7.48333333333332
344.3333333333333,251.6,4.911437897624506,2.1385353243127256,10.666666666666686,7.400000000000006,416.2,243.6,5.068859174738761,2.678307923546756,11.199999999999989,7.400000000000006
344.55,251.63333333333333,4.734360217248648,2.0973528288985834,10.449999999999989,7.366666666666674,416.43333333333334,243.65,4.866095856935916,2.61931924998335,9.433333333333337,7.349999999999994
344.73333333333335,251.65,4.571165667043317,2.0802644062714726,10.266666666666652,7.349999999999994,416.6166666666667,243.7,4.712011837374304,2.557994005726623,9.616666666666674,7.300000000000011
344.9,251.63333333333333,4.429823171790645,2.089391192561976,10.100000000000023,7.366666666666674,416.78333333333336,243.73333333333332,4.542729233499274,2.5223445883190156,9.78333333333336,7.26666666666668
345.05,251.6,4.275609118398613,2.099206199177839,9.949999999999989,7.400000000000006,416.95,243.73333333333332,4.3605236688575255,2.5223445883190156,8.949999999999989,7.26666666666668
345.1666666666667,251.56666666666666,4.119735698102762,2.1084486134491294,9.833333333333314,7.433333333333337,417.05,243.73333333333332,4.220683199040966,2.5223445883190156,8.050000000000011,7.26666666666668
345.23333333333335,251.53333333333333,4.0181532518752405,2.1328124364061853,9.766666666666652,7.466666666666669,417.1,243.7,4.142060678776526,2.557994005726623,8.100000000000023,7.300000000000011
345.26666666666665,251.5,3.9575525545748897,2.171788817234923,9.733333333333348,7.5,417.1166666666667,243.65,4.111332576617411,2.657222861058767,8.116666666666674,7.349999999999994
345.21666666666664,251.46666666666667,4.054181654648553,2.2395436042987766,9.78333333333336,7.533333333333331,417.0833333333333,243.6,4.176488423970019,2.770078217908898,9.083333333333314,7.599999999999994
345.1666666666667,251.4,4.147957998287297,2.367840084690406,9.833333333333314,7.599999999999994,417.01666666666665,243.53333333333333,4.318532415326095,2.9238483012784515,11.016666666666652,8.533333333333331
345.0833333333333,251.28333333333333,4.298417021286895,2.5954554299561554,10.083333333333314,8.283333333333331,416.93333333333334,243.4,4.479087208597552,3.205204101665499,10.933333333333337,10.400000000000006
345.1166666666667,251.1,4.258683938599916,2.9704096238285613,10.116666666666674,11.099999999999994,416.8666666666667,243.21666666666667,4.595166542744185,3.521797205342118,10.866666666666674,11.216666666666669
345.03333333333336,250.91666666666666,4.423296910174078,3.2928795233891504,11.03333333333336,10.916666666666657,416.73333333333335,242.98333333333332,4.843781809931392,3.9643901030157074,12.733333333333348,13.98333333333332
