timestamp,gaze,mean_x_l,mean_y_l,std_x_l,std_y_l,maxdev_x_l,maxdev_y_l,mean_x_r,mean_y_r,std_x_r,std_y_r,maxdev_x_r,maxdev_y_r,anomaly,anomaly_label
2025-07-07 11:46:13,Center,345.06666666666666,284.0833333333333,2.6132142830026197,0.7592027982620252,5.933333333333337,1.9166666666666856,406.25,280.03333333333336,3.096368841078207,0.7063206700139024,6.75,2.03333333333336,1,✅ Normal
2025-07-07 11:46:13,Center,345.18333333333334,284.06666666666666,2.717177866013845,0.7717224601860153,5.816666666666663,1.933333333333337,406.3666666666667,280.03333333333336,3.17787490139069,0.7063206700139024,6.633333333333326,2.03333333333336,1,✅ Normal
2025-07-07 11:46:13,Center,345.3,284.05,2.812472222085047,0.7836878630339164,5.699999999999989,1.9499999999999889,406.5,280.0,3.2837986133947576,0.752772652709081,6.5,2.0,1,✅ Normal
2025-07-07 11:46:13,Center,345.4166666666667,284.03333333333336,2.89995210688422,0.7951240294584374,5.583333333333314,1.96666666666664,406.56666666666666,279.96666666666664,3.3732608687868906,0.795124029458437,6.433333333333337,2.03333333333336,1,✅ Normal
2025-07-07 11:46:13,Center,345.53333333333336,284.0,2.9803057263009483,0.7958224257542215,5.46666666666664,2.0,406.65,279.93333333333334,3.468068626771968,0.833999733546454,6.350000000000023,2.066666666666663,1,✅ Normal
2025-07-07 11:46:14,Center,345.6166666666667,283.9833333333333,3.0060586968469014,0.8060534859562498,5.383333333333326,2.0166666666666515,406.7,279.9,3.5085609585697672,0.8698658900466595,6.300000000000011,2.1000000000000227,1,✅ Normal
2025-07-07 11:46:14,Center,345.6166666666667,283.9833333333333,3.0060586968469014,0.8060534859562498,5.383333333333326,2.0166666666666515,406.78333333333336,279.9166666666667,3.5028163272176025,0.8811293258590874,6.21666666666664,2.0833333333333144,1,✅ Normal
2025-07-07 11:46:14,Center,345.6166666666667,283.9833333333333,3.0060586968469014,0.8060534859562497,5.383333333333326,2.0166666666666515,406.8333333333333,279.9166666666667,3.484090826727812,0.8811293258590874,6.166666666666686,2.0833333333333144,1,✅ Normal
2025-07-07 11:46:14,Center,345.6333333333333,284.0,2.9942537560393165,0.7958224257542215,5.366666666666674,2.0,406.8833333333333,279.9,3.4789446036916942,0.8888194417315591,6.116666666666674,2.1000000000000227,1,✅ Normal
2025-07-07 11:46:14,Right,345.6333333333333,284.0,2.9942537560393165,0.7958224257542215,5.366666666666674,2.0,406.8666666666667,279.9,3.490304030055579,0.8888194417315591,6.133333333333326,2.1000000000000227,1,✅ Normal
