timestamp,gaze,mean_x_l,mean_y_l,std_x_l,std_y_l,maxdev_x_l,maxdev_y_l,mean_x_r,mean_y_r,std_x_r,std_y_r,maxdev_x_r,maxdev_y_r,anomaly
2025-07-07 13:11:54,Left,335.53333333333336,249.78333333333333,2.36971634495683,0.7765665171481164,7.53333333333336,2.7833333333333314,416.85,246.23333333333332,2.839160674096012,1.3948317301938458,10.850000000000023,5.23333333333332,No
2025-07-07 13:11:54,Left,335.6166666666667,249.86666666666667,2.2217985707279797,0.7408703590297624,7.616666666666674,2.1333333333333258,417.03333333333336,246.33333333333334,2.4628348616087847,1.2202003478482075,8.03333333333336,3.333333333333343,No
2025-07-07 13:11:54,Left,335.71666666666664,249.91666666666666,2.0007637430630196,0.7808471183414988,5.71666666666664,2.083333333333343,417.1666666666667,246.4,2.2298480267099396,1.2000000000000002,7.166666666666686,3.4000000000000057,No
2025-07-07 13:11:54,Left,335.8,249.96666666666667,1.8601075237738265,0.7520342781785653,4.800000000000011,2.0333333333333314,417.26666666666665,246.45,2.031966753883754,1.2031209415515953,7.2666666666666515,3.4499999999999886,No
2025-07-07 13:11:54,Left,335.85,250.0,1.7684739183827372,0.7958224257542215,4.850000000000023,2.0,417.3666666666667,246.48333333333332,1.8070848224573077,1.217807684142104,4.366666666666674,3.48333333333332,No
2025-07-07 13:11:54,Left,335.9,250.05,1.670329308849005,0.8251262529657709,3.8999999999999773,1.9499999999999886,417.4166666666667,246.6,1.7252214028607697,1.306394529484362,4.416666666666686,4.400000000000006,No
2025-07-07 13:11:54,Left,335.95,250.1,1.596088969951236,0.850490054811538,3.0500000000000114,1.9000000000000057,417.46666666666664,246.65,1.6377491328717648,1.3016015775446292,4.46666666666664,4.349999999999994,No
2025-07-07 13:11:55,Left,335.96666666666664,250.13333333333333,1.5702087617751836,0.8844332774281067,3.03333333333336,1.8666666666666742,417.48333333333335,246.73333333333332,1.607188711867886,1.2892719737209142,4.4833333333333485,4.26666666666668,No
2025-07-07 13:11:55,Left,335.98333333333335,250.15,1.5437148556503424,0.8911602923529898,3.0166666666666515,1.8499999999999943,417.51666666666665,246.71666666666667,1.5544738302360996,1.2921773184134682,4.5166666666666515,4.283333333333331,No
2025-07-07 13:11:55,Left,336.0,250.16666666666666,1.51657508881031,0.8975274678557507,3.0,1.8333333333333428,417.56666666666666,246.73333333333332,1.4533486237727764,1.2892719737209142,3.433333333333337,4.26666666666668,No
2025-07-07 13:11:55,Left,336.01666666666665,250.21666666666667,1.4887541398393795,0.9145429945545964,3.0166666666666515,1.7833333333333314,417.5833333333333,246.81666666666666,1.429354943866483,1.2713728363029035,3.4166666666666856,4.183333333333337,No
